"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI.x","SI_LONG.x","YEAR","DATE","SI_LONG_360","REGION_NEW","SI_LATI.y","SI_LONG.y","z","dist_km"
"3040",2961,"PACIFIC","MHI","Lanai",20.88139599,-157.0589348,2012,"9/4/12",202.9410652,"MHI",20.8909950256348,-157.044357299805,1.1,1.85484960737689
"3041",2962,"PACIFIC","MHI","Lanai",20.79129195,-156.9909638,2012,"9/4/12",203.0090362,"MHI",20.8076820373535,-157.002685546875,1.13,2.19474200398463
"3042",2963,"PACIFIC","MHI","Lanai",20.80893712,-156.9878971,2012,"9/4/12",203.0121029,"MHI",20.8076820373535,-157.002685546875,1.13,1.5451942692962
"3043",2964,"PACIFIC","MHI","Lanai",20.7701,-156.82587,2012,"9/11/12",203.17413,"MHI",20.7660236358643,-156.794387817383,1.16,3.30813541095841
"3044",2965,"PACIFIC","MHI","Lanai",20.7340511,-156.887695,2012,"9/4/12",203.112305,"MHI",20.7243671417236,-156.877700805664,1.16,1.49826825770454
"3045",2966,"PACIFIC","MHI","Lanai",20.88422656,-157.0583993,2012,"9/4/12",202.9416007,"MHI",20.8909950256348,-157.044357299805,1.1,1.64333009418182
"3046",2967,"PACIFIC","MHI","Lanai",20.73700513,-156.9676673,2012,"9/4/12",203.0323327,"MHI",20.7243671417236,-156.961029052734,1.17,1.56744647616389
"3047",2968,"PACIFIC","MHI","Lanai",20.79437683,-156.9913586,2012,"9/4/12",203.0086414,"MHI",20.8076820373535,-157.002685546875,1.13,1.89291591115052
"3048",2969,"PACIFIC","MHI","Lanai",20.85134242,-156.8175924,2012,"9/11/12",203.1824076,"MHI",20.8493385314941,-156.794387817383,1.16,2.42424721747078
"3049",2970,"PACIFIC","MHI","Lanai",20.75698625,-156.8452382,2012,"9/11/12",203.1547618,"MHI",20.7243671417236,-156.836044311523,1.15,3.75516933580817
"3050",2971,"PACIFIC","MHI","Lanai",20.85625128,-156.8218812,2012,"9/11/12",203.1781188,"MHI",20.8493385314941,-156.794387817383,1.16,2.96179163146807
"3051",2972,"PACIFIC","MHI","Lanai",20.84348104,-156.8148742,2012,"9/11/12",203.1851258,"MHI",20.8493385314941,-156.794387817383,1.16,2.22876139374119
"3052",2973,"PACIFIC","MHI","Lanai",20.81785,-156.80247,2012,"9/11/12",203.19753,"MHI",20.8493385314941,-156.794387817383,1.16,3.60473536573359
"3053",2974,"PACIFIC","MHI","Lanai",20.7965,-156.80974,2012,"9/11/12",203.19026,"MHI",20.7660236358643,-156.794387817383,1.16,3.75004412410869
"3054",2975,"PACIFIC","MHI","Lanai",20.73068166,-156.892778,2012,"9/4/12",203.107222,"MHI",20.7243671417236,-156.877700805664,1.16,1.71994944121575
"3055",2976,"PACIFIC","MHI","Lanai",20.79500078,-156.990998,2012,"9/4/12",203.009002,"MHI",20.8076820373535,-157.002685546875,1.13,1.86334889822355
"3056",2977,"PACIFIC","MHI","Lanai",20.81730184,-156.9885845,2012,"9/4/12",203.0114155,"MHI",20.8076820373535,-157.002685546875,1.13,1.81651267152575
"3057",2978,"PACIFIC","MHI","Lanai",20.92963938,-157.0046242,2013,"8/21/13",202.9953758,"MHI",20.9326515197754,-157.002685546875,1.1,0.391232203257917
"3058",2979,"PACIFIC","MHI","Lanai",20.88844081,-156.8522102,2013,"8/21/13",203.1477898,"MHI",20.8909950256348,-156.836044311523,1.12,1.70516274819718
"3059",2980,"PACIFIC","MHI","Lanai",20.89887436,-156.861778,2013,"8/21/13",203.138222,"MHI",20.8909950256348,-156.836044311523,1.12,2.81633880876143
"3060",2981,"PACIFIC","MHI","Lanai",20.92536863,-156.8989264,2013,"8/21/13",203.1010736,"MHI",20.9326515197754,-156.919372558594,1.11,2.27523376519437
"3061",2982,"PACIFIC","MHI","Lanai",20.90388372,-156.8753423,2013,"8/21/13",203.1246577,"MHI",20.9326515197754,-156.877700805664,1.12,3.2117935464324
"3062",2983,"PACIFIC","MHI","Lanai",20.90838371,-156.8838787,2013,"8/21/13",203.1161213,"MHI",20.9326515197754,-156.877700805664,1.12,2.7768060161699
"3063",2984,"PACIFIC","MHI","Lanai",20.92600079,-156.9158729,2013,"8/21/13",203.0841271,"MHI",20.9326515197754,-156.919372558594,1.11,0.82494413071083
"3064",2985,"PACIFIC","MHI","Lanai",20.88514932,-156.854819,2013,"8/21/13",203.145181,"MHI",20.8909950256348,-156.836044311523,1.12,2.05821175483293
"3065",2986,"PACIFIC","MHI","Lanai",20.92758388,-156.9672867,2013,"8/21/13",203.0327133,"MHI",20.9326515197754,-156.961029052734,1.1,0.861141348161202
"3066",2987,"PACIFIC","MHI","Lanai",20.88109466,-156.8468314,2013,"8/21/13",203.1531686,"MHI",20.8909950256348,-156.836044311523,1.12,1.57267704773567
"3067",2988,"PACIFIC","MHI","Lanai",20.9231869,-156.9171419,2013,"8/21/13",203.0828581,"MHI",20.9326515197754,-156.919372558594,1.11,1.07882321538314
"3068",2989,"PACIFIC","MHI","Lanai",20.92447051,-156.942032,2013,"8/21/13",203.057968,"MHI",20.9326515197754,-156.961029052734,1.1,2.17506328999228
"3069",2990,"PACIFIC","MHI","Lanai",20.73436433,-156.9433788,2013,"8/22/13",203.0566212,"MHI",20.7243671417236,-156.961029052734,1.17,2.14833758768016
"3070",2991,"PACIFIC","MHI","Lanai",20.73476558,-156.9249977,2013,"8/22/13",203.0750023,"MHI",20.7243671417236,-156.919372558594,1.17,1.29726812374787
"3071",2992,"PACIFIC","MHI","Lanai",20.80496008,-156.8037987,2013,"8/22/13",203.1962013,"MHI",NA,NA,NA,NA
"3072",2993,"PACIFIC","MHI","Lanai",20.77903225,-156.8209134,2013,"8/22/13",203.1790866,"MHI",20.7660236358643,-156.794387817383,1.16,3.11759963146898
"3073",2994,"PACIFIC","MHI","Lanai",20.7621278,-156.8334504,2013,"8/22/13",203.1665496,"MHI",NA,NA,NA,NA
"3074",2995,"PACIFIC","MHI","Lanai",20.74276376,-156.8760382,2013,"8/22/13",203.1239618,"MHI",20.7243671417236,-156.877700805664,1.16,2.0552043382032
"3075",2996,"PACIFIC","MHI","Lanai",20.74098805,-156.8751534,2013,"8/22/13",203.1248466,"MHI",20.7243671417236,-156.877700805664,1.16,1.86914216123292
"3076",2997,"PACIFIC","MHI","Lanai",20.73609034,-156.9165748,2013,"8/22/13",203.0834252,"MHI",20.7243671417236,-156.919372558594,1.17,1.33713245580961
"3077",2998,"PACIFIC","MHI","Lanai",20.73538014,-156.9114059,2013,"8/22/13",203.0885941,"MHI",20.7243671417236,-156.919372558594,1.17,1.48018070427383
"3078",2999,"PACIFIC","MHI","Lanai",20.77728412,-156.8234471,2013,"8/22/13",203.1765529,"MHI",20.7660236358643,-156.794387817383,1.16,3.27406630938893
"3079",3000,"PACIFIC","MHI","Lanai",20.7929996,-156.8112123,2013,"8/22/13",203.1887877,"MHI",20.7660236358643,-156.794387817383,1.16,3.47619682983184
"3080",3001,"PACIFIC","MHI","Lanai",20.81280587,-156.8043906,2013,"8/22/13",203.1956094,"MHI",NA,NA,NA,NA
"3081",3002,"PACIFIC","MHI","Lanai",20.73548868,-156.9391167,2013,"8/22/13",203.0608833,"MHI",20.7243671417236,-156.919372558594,1.17,2.39964584638168
"3082",3003,"PACIFIC","MHI","Lanai",20.73497814,-156.9274066,2013,"8/22/13",203.0725934,"MHI",20.7243671417236,-156.919372558594,1.17,1.44737747264549
"3083",3004,"PACIFIC","MHI","Lanai",20.92707502,-156.9391932,2013,"8/21/13",203.0608068,"MHI",20.9326515197754,-156.919372558594,1.11,2.15230626707598
"3084",3005,"PACIFIC","MHI","Lanai",20.92633749,-156.9679969,2013,"8/21/13",203.0320031,"MHI",20.9326515197754,-156.961029052734,1.1,1.0094076460551
"3085",3006,"PACIFIC","MHI","Lanai",20.91598232,-156.8978377,2013,"8/21/13",203.1021623,"MHI",20.9326515197754,-156.877700805664,1.12,2.79772684730615
"3086",3007,"PACIFIC","MHI","Lanai",20.734544,-156.93821,2015,"6/21/15",203.06179,"MHI",20.7243671417236,-156.919372558594,1.17,2.2649084686055
"3087",3008,"PACIFIC","MHI","Lanai",20.880926,-157.058324,2015,"6/21/15",202.941676,"MHI",20.8909950256348,-157.044357299805,1.1,1.83478366084306
"3088",3009,"PACIFIC","MHI","Lanai",20.83448,-156.998395,2015,"6/21/15",203.001605,"MHI",20.8493385314941,-157.002685546875,1.13,1.713215415146
"3089",3010,"PACIFIC","MHI","Lanai",20.868838,-157.048744,2015,"6/21/15",202.951256,"MHI",20.8493385314941,-157.044357299805,1.14,2.21811632156514
"3090",3011,"PACIFIC","MHI","Lanai",20.789984,-156.991446,2015,"6/21/15",203.008554,"MHI",20.8076820373535,-157.002685546875,1.13,2.29118023541565
"3091",3012,"PACIFIC","MHI","Lanai",20.740194,-156.96926,2015,"6/21/15",203.03074,"MHI",20.7243671417236,-156.961029052734,1.17,1.95918470148258
"3092",3013,"PACIFIC","MHI","Lanai",20.82448,-156.992879,2015,"6/21/15",203.007121,"MHI",20.8076820373535,-157.002685546875,1.13,2.13023469025036
"3093",3014,"PACIFIC","MHI","Lanai",20.771394,-156.98817,2015,"6/21/15",203.01183,"MHI",20.7660236358643,-157.002685546875,1.15,1.6248400221875
"3094",3015,"PACIFIC","MHI","Lanai",20.886446,-157.061158,2015,"6/21/15",202.938842,"MHI",20.8909950256348,-157.044357299805,1.1,1.81922332609839
"3095",3016,"PACIFIC","MHI","Lanai",20.73067,-156.961336,2015,"6/21/15",203.038664,"MHI",20.7243671417236,-156.961029052734,1.17,0.702358391804036
"3096",3017,"PACIFIC","MHI","Lanai",20.872587,-157.053577,2015,"6/21/15",202.946423,"MHI",20.8909950256348,-157.044357299805,1.1,2.2624399862663
"3097",3018,"PACIFIC","MHI","Lanai",20.787987,-156.992267,2015,"6/21/15",203.007733,"MHI",20.8076820373535,-157.002685546875,1.13,2.44587837345285
"3098",3019,"PACIFIC","MHI","Lanai",20.757599,-156.985726,2015,"6/21/15",203.014274,"MHI",20.7660236358643,-157.002685546875,1.15,1.99897684172387
"3099",3020,"PACIFIC","MHI","Lanai",20.866404,-157.040757,2015,"6/21/15",202.959243,"MHI",20.8493385314941,-157.044357299805,1.14,1.93628448717584
"3100",3021,"PACIFIC","MHI","Lanai",20.852808,-157.012261,2015,"6/21/15",202.987739,"MHI",20.8493385314941,-157.002685546875,1.13,1.06837768493641
"3101",3022,"PACIFIC","MHI","Lanai",20.838091,-156.80943,2016,"8/12/16",203.19057,"MHI",20.8493385314941,-156.794387817383,1.16,2.00414347336585
"3102",3023,"PACIFIC","MHI","Lanai",20.753938,-156.84626,2016,"7/21/16",203.15374,"MHI",20.7243671417236,-156.836044311523,1.15,3.45934968975223
"3103",3024,"PACIFIC","MHI","Lanai",20.735535,-156.91044,2016,"7/21/16",203.08956,"MHI",20.7243671417236,-156.919372558594,1.17,1.55255640891804
"3104",3025,"PACIFIC","MHI","Lanai",20.839704,-156.810827,2016,"8/12/16",203.189173,"MHI",20.8493385314941,-156.794387817383,1.16,2.01870157197279
"3105",3026,"PACIFIC","MHI","Lanai",20.828278,-156.803289,2016,"8/12/16",203.196711,"MHI",20.8493385314941,-156.794387817383,1.16,2.52071740188802
"3106",3027,"PACIFIC","MHI","Lanai",20.733131,-156.929825,2016,"7/21/16",203.070175,"MHI",20.7243671417236,-156.919372558594,1.17,1.46151870039801
"3107",3028,"PACIFIC","MHI","Lanai",20.73418,-156.8867,2016,"8/12/16",203.1133,"MHI",20.7243671417236,-156.877700805664,1.16,1.43913163097909
"3108",3029,"PACIFIC","MHI","Lanai",20.930166,-156.952452,2016,"7/18/16",203.047548,"MHI",20.9326515197754,-156.961029052734,1.1,0.933721788807343
"3109",3030,"PACIFIC","MHI","Lanai",20.902003,-156.87051,2016,"7/18/16",203.12949,"MHI",20.9326515197754,-156.877700805664,1.12,3.49275186909806
"3110",3031,"PACIFIC","MHI","Lanai",20.844568,-156.814376,2016,"8/12/16",203.185624,"MHI",20.8493385314941,-156.794387817383,1.16,2.14614926597472
"3111",3032,"PACIFIC","MHI","Lanai",20.931595,-156.999703,2016,"7/18/16",203.000297,"MHI",20.9326515197754,-157.002685546875,1.1,0.331657802483575
"3112",3033,"PACIFIC","MHI","Lanai",20.734585,-156.93724,2016,"7/21/16",203.06276,"MHI",20.7243671417236,-156.919372558594,1.17,2.18042308098441
"3113",3034,"PACIFIC","MHI","Lanai",20.741219,-156.8784,2016,"7/21/16",203.1216,"MHI",20.7243671417236,-156.877700805664,1.16,1.87735208305788
"3114",3035,"PACIFIC","MHI","Lanai",20.786421,-156.81574,2016,"8/12/16",203.18426,"MHI",20.7660236358643,-156.794387817383,1.16,3.17719617191737
"3115",3036,"PACIFIC","MHI","Lanai",20.733331,-156.894832,2016,"8/12/16",203.105168,"MHI",20.7243671417236,-156.877700805664,1.16,2.04374329023726
"3116",3037,"PACIFIC","MHI","Lanai",20.759552,-156.834507,2016,"7/21/16",203.165493,"MHI",20.7243671417236,-156.836044311523,1.15,3.92002881502156
"3117",3038,"PACIFIC","MHI","Lanai",20.756588,-156.848935,2016,"7/21/16",203.151065,"MHI",20.7243671417236,-156.836044311523,1.15,3.82963941187486
"3118",3039,"PACIFIC","MHI","Lanai",20.737198,-156.918363,2016,"7/21/16",203.081637,"MHI",20.7243671417236,-156.919372558594,1.17,1.43218668696556
"3119",3040,"PACIFIC","MHI","Lanai",20.785231,-156.818187,2016,"8/12/16",203.181813,"MHI",20.7660236358643,-156.794387817383,1.16,3.27222519825927
"3120",3041,"PACIFIC","MHI","Lanai",20.741985,-156.882355,2016,"7/21/16",203.117645,"MHI",20.7243671417236,-156.877700805664,1.16,2.02018245435547
"3121",3042,"PACIFIC","MHI","Lanai",20.800488,-156.807395,2016,"8/12/16",203.192605,"MHI",NA,NA,NA,NA
"3122",3043,"PACIFIC","MHI","Lanai",20.872461,-156.835444,2016,"7/18/16",203.164556,"MHI",20.8909950256348,-156.836044311523,1.12,2.06414282441707
"3123",3044,"PACIFIC","MHI","Lanai",20.893466,-156.85785,2016,"7/18/16",203.14215,"MHI",20.8909950256348,-156.836044311523,1.12,2.28442451647316
"3124",3045,"PACIFIC","MHI","Lanai",20.913637,-157.056131,2016,"7/18/16",202.943869,"MHI",20.9326515197754,-157.044357299805,1.11,2.44521459520655
"3125",3046,"PACIFIC","MHI","Lanai",20.927094,-157.02392,2016,"7/18/16",202.97608,"MHI",20.9326515197754,-157.044357299805,1.11,2.21318380826988
"3126",3047,"PACIFIC","MHI","Lanai",20.914387,-157.050773,2016,"7/18/16",202.949227,"MHI",20.9326515197754,-157.044357299805,1.11,2.13983850670355
"3127",3088,"PACIFIC","MHI","Maui",20.88770035,-156.1873165,2012,"9/8/12",203.8126835,"MHI",20.8909950256348,-156.169448852539,1.09,1.89412824897258
"3128",3089,"PACIFIC","MHI","Maui",20.81259079,-156.0564945,2012,"9/8/12",203.9435055,"MHI",NA,NA,NA,NA
"3129",3090,"PACIFIC","MHI","Maui",20.90017816,-156.2005817,2012,"9/8/12",203.7994183,"MHI",20.8909950256348,-156.169448852539,1.09,3.39530774676804
"3130",3091,"PACIFIC","MHI","Maui",20.83184419,-156.0968887,2012,"9/8/12",203.9031113,"MHI",20.8493385314941,-156.086135864258,1.08,2.24589880001021
"3131",3092,"PACIFIC","MHI","Maui",20.78279664,-155.9928473,2012,"9/8/12",204.0071527,"MHI",20.8076820373535,-156.002807617188,1.1,2.95780344183418
"3132",3093,"PACIFIC","MHI","Maui",20.88338024,-156.1836375,2012,"9/8/12",203.8163625,"MHI",20.8909950256348,-156.169448852539,1.09,1.70181464166303
"3133",3094,"PACIFIC","MHI","Maui",20.80351671,-156.0223548,2012,"9/8/12",203.9776452,"MHI",20.8076820373535,-156.002807617188,1.1,2.08626893258282
"3134",3095,"PACIFIC","MHI","Maui",20.79850123,-156.0159867,2012,"9/8/12",203.9840133,"MHI",20.8076820373535,-156.002807617188,1.1,1.71036510320531
"3135",3096,"PACIFIC","MHI","Maui",20.72466622,-156.4638776,2012,"9/3/12",203.5361224,"MHI",20.7243671417236,-156.461090087891,1.09,0.29212884233619
"3136",3097,"PACIFIC","MHI","Maui",20.70393987,-156.4506148,2012,"9/5/12",203.5493852,"MHI",20.7243671417236,-156.461090087891,1.09,2.52201127962945
"3137",3098,"PACIFIC","MHI","Maui",20.80272009,-156.5997647,2012,"9/3/12",203.4002353,"MHI",20.8076820373535,-156.627731323242,1.18,2.96218257177923
"3138",3099,"PACIFIC","MHI","Maui",20.71804267,-156.4550511,2012,"9/5/12",203.5449489,"MHI",20.7243671417236,-156.461090087891,1.09,0.943939010798272
"3139",3100,"PACIFIC","MHI","Maui",20.61876959,-156.4472127,2012,"9/5/12",203.5527873,"MHI",20.5993957519531,-156.461090087891,1.09,2.59655468996186
"3140",3101,"PACIFIC","MHI","Maui",20.62447859,-156.4433629,2012,"9/5/12",203.5566371,"MHI",20.6410522460938,-156.461090087891,1.09,2.61048029881562
"3141",3102,"PACIFIC","MHI","Maui",20.63993926,-156.4493465,2012,"9/5/12",203.5506535,"MHI",20.6410522460938,-156.461090087891,1.09,1.2296338954742
"3142",3103,"PACIFIC","MHI","Maui",20.78916429,-156.5612185,2012,"9/3/12",203.4387815,"MHI",20.7660236358643,-156.544418334961,1.17,3.1133998489533
"3143",3104,"PACIFIC","MHI","Maui",21.02886769,-156.6364621,2012,"9/9/12",203.3635379,"MHI",21.0159664154053,-156.627731323242,1.07,1.69870699105227
"3144",3105,"PACIFIC","MHI","Maui",21.02423359,-156.5859514,2012,"9/9/12",203.4140486,"MHI",21.0576229095459,-156.586074829102,1.1,3.71690417219741
"3145",3106,"PACIFIC","MHI","Maui",21.0254369,-156.6146652,2012,"9/9/12",203.3853348,"MHI",21.0159664154053,-156.627731323242,1.07,1.71896451312808
"3146",3107,"PACIFIC","MHI","Maui",20.92325873,-156.6978211,2012,"9/3/12",203.3021789,"MHI",20.9326515197754,-156.711059570312,1.14,1.72857699921591
"3147",3108,"PACIFIC","MHI","Maui",20.87150677,-156.6847223,2012,"9/3/12",203.3152777,"MHI",20.8493385314941,-156.669403076172,1.15,2.9375518004433
"3148",3109,"PACIFIC","MHI","Maui",20.84357986,-156.6591834,2012,"9/3/12",203.3408166,"MHI",20.8493385314941,-156.669403076172,1.15,1.24148730538696
"3149",3110,"PACIFIC","MHI","Maui",20.97942612,-156.680463,2012,"9/9/12",203.319537,"MHI",20.9743099212646,-156.669403076172,1.1,1.28293443825567
"3150",3111,"PACIFIC","MHI","Maui",20.8762676,-156.6849706,2012,"9/3/12",203.3150294,"MHI",20.8909950256348,-156.711059570312,1.16,3.17024562338904
"3151",3112,"PACIFIC","MHI","Maui",20.99239694,-156.6696254,2012,"9/9/12",203.3303746,"MHI",20.9743099212646,-156.669403076172,1.1,2.01357031214504
"3152",3113,"PACIFIC","MHI","Maui",20.82983446,-156.0863067,2012,"9/8/12",203.9136933,"MHI",20.8493385314941,-156.086135864258,1.08,2.17125605146097
"3153",3114,"PACIFIC","MHI","Maui",20.86596231,-156.1487901,2012,"9/8/12",203.8512099,"MHI",20.8909950256348,-156.169448852539,1.09,3.51884821578028
"3154",3115,"PACIFIC","MHI","Maui",20.85596571,-156.1277371,2012,"9/8/12",203.8722629,"MHI",20.8909950256348,-156.127792358398,1.1,3.89944981517448
"3155",3116,"PACIFIC","MHI","Maui",20.83168954,-156.1151772,2012,"9/8/12",203.8848228,"MHI",20.8493385314941,-156.086135864258,1.08,3.60396119729795
"3156",3117,"PACIFIC","MHI","Maui",20.63127539,-156.4932424,2012,"9/5/12",203.5067576,"MHI",20.6410522460938,-156.502746582031,1.1,1.47134173383249
"3157",3118,"PACIFIC","MHI","Maui",20.70014211,-156.4515363,2012,"9/3/12",203.5484637,"MHI",20.682710647583,-156.461090087891,1.1,2.18065615867146
"3158",3119,"PACIFIC","MHI","Maui",20.71582641,-156.4580537,2012,"9/5/12",203.5419463,"MHI",20.7243671417236,-156.461090087891,1.09,1.0019351935129
"3159",3120,"PACIFIC","MHI","Maui",20.76039961,-156.4781807,2012,"9/3/12",203.5218193,"MHI",20.7660236358643,-156.461090087891,1.08,1.88590596935764
"3160",3121,"PACIFIC","MHI","Maui",20.62010935,-156.4480538,2012,"9/5/12",203.5519462,"MHI",20.5993957519531,-156.461090087891,1.09,2.67616544349911
"3161",3122,"PACIFIC","MHI","Maui",20.64986276,-156.4455034,2012,"9/3/12",203.5544966,"MHI",20.6410522460938,-156.461090087891,1.09,1.89690554262916
"3162",3123,"PACIFIC","MHI","Maui",20.72269924,-156.457215,2012,"9/5/12",203.542785,"MHI",20.7243671417236,-156.461090087891,1.09,0.444134319261702
"3163",3124,"PACIFIC","MHI","Maui",20.63658616,-156.4537533,2012,"9/5/12",203.5462467,"MHI",20.6410522460938,-156.461090087891,1.09,0.911779200834196
"3164",3125,"PACIFIC","MHI","Maui",20.78993828,-156.564613,2012,"9/3/12",203.435387,"MHI",20.7660236358643,-156.544418334961,1.17,3.39188797891548
"3165",3126,"PACIFIC","MHI","Maui",20.79586177,-156.4976365,2012,"9/3/12",203.5023635,"MHI",20.7660236358643,-156.502746582031,1.16,3.36387550790935
"3166",3127,"PACIFIC","MHI","Maui",21.01638788,-156.5638091,2012,"9/9/12",203.4361909,"MHI",21.0159664154053,-156.544418334961,1.08,2.0155264340711
"3167",3128,"PACIFIC","MHI","Maui",21.00305881,-156.6748842,2012,"9/9/12",203.3251158,"MHI",21.0159664154053,-156.669403076172,1.08,1.5456475529723
"3168",3129,"PACIFIC","MHI","Maui",21.01285231,-156.6483026,2012,"9/9/12",203.3516974,"MHI",21.0159664154053,-156.627731323242,1.07,2.16560386632864
"3169",3130,"PACIFIC","MHI","Maui",21.03291926,-156.6030698,2012,"9/9/12",203.3969302,"MHI",21.0159664154053,-156.627731323242,1.07,3.18246732330102
"3170",3131,"PACIFIC","MHI","Maui",20.81926781,-156.6312549,2012,"9/3/12",203.3687451,"MHI",20.8076820373535,-156.627731323242,1.18,1.34082542326318
"3171",3132,"PACIFIC","MHI","Maui",20.98545556,-156.6797596,2012,"9/9/12",203.3202404,"MHI",20.9743099212646,-156.669403076172,1.1,1.64260652342837
"3172",3133,"PACIFIC","MHI","Maui",21.00883184,-156.6493536,2012,"9/9/12",203.3506464,"MHI",21.0159664154053,-156.669403076172,1.08,2.22972668848646
"3173",3134,"PACIFIC","MHI","Maui",20.84695416,-156.6586918,2012,"9/3/12",203.3413082,"MHI",20.8493385314941,-156.669403076172,1.15,1.14548162242256
"3174",3135,"PACIFIC","MHI","Maui",20.81896196,-156.6301501,2012,"9/3/12",203.3698499,"MHI",20.8076820373535,-156.627731323242,1.18,1.28065070257632
"3175",3136,"PACIFIC","MHI","Maui",20.84568179,-156.6551363,2012,"9/3/12",203.3448637,"MHI",20.8493385314941,-156.669403076172,1.15,1.5390047335292
"3176",3137,"PACIFIC","MHI","Maui",20.76041579,-156.4810897,2013,"8/2/13",203.5189103,"MHI",20.7660236358643,-156.461090087891,1.08,2.1733383551317
"3177",3138,"PACIFIC","MHI","Maui",20.7086873,-156.4557787,2013,"8/2/13",203.5442213,"MHI",20.7243671417236,-156.461090087891,1.09,1.83098772851732
"3178",3139,"PACIFIC","MHI","Maui",20.64979387,-156.4435723,2013,"8/2/13",203.5564277,"MHI",20.6410522460938,-156.461090087891,1.09,2.06808698776808
"3179",3140,"PACIFIC","MHI","Maui",20.64671637,-156.4470006,2013,"8/2/13",203.5529994,"MHI",20.6410522460938,-156.461090087891,1.09,1.59742971556664
"3180",3141,"PACIFIC","MHI","Maui",20.67285877,-156.4486358,2013,"8/2/13",203.5513642,"MHI",20.682710647583,-156.461090087891,1.1,1.69859275613611
"3181",3142,"PACIFIC","MHI","Maui",20.58949663,-156.4157036,2013,"8/2/13",203.5842964,"MHI",20.5993957519531,-156.419418334961,1.09,1.16797705835079
"3182",3143,"PACIFIC","MHI","Maui",20.63803112,-156.4528682,2013,"8/2/13",203.5471318,"MHI",20.6410522460938,-156.461090087891,1.09,0.920172477780301
"3183",3144,"PACIFIC","MHI","Maui",20.75611412,-156.4647772,2013,"8/2/13",203.5352228,"MHI",20.7660236358643,-156.461090087891,1.08,1.16798026592237
"3184",3145,"PACIFIC","MHI","Maui",20.73140896,-156.4586021,2013,"8/2/13",203.5413979,"MHI",20.7243671417236,-156.461090087891,1.09,0.825581534288204
"3185",3146,"PACIFIC","MHI","Maui",20.86185752,-156.6758545,2013,"8/10/13",203.3241455,"MHI",20.8493385314941,-156.669403076172,1.15,1.54678289200348
"3186",3147,"PACIFIC","MHI","Maui",20.92632098,-156.6971676,2013,"8/10/13",203.3028324,"MHI",20.9326515197754,-156.711059570312,1.14,1.60715602247659
"3187",3148,"PACIFIC","MHI","Maui",20.81943302,-156.0658485,2013,"8/9/13",203.9341515,"MHI",20.8493385314941,-156.086135864258,1.08,3.94179845626569
"3188",3149,"PACIFIC","MHI","Maui",20.83160623,-156.6410847,2013,"8/10/13",203.3589153,"MHI",20.8076820373535,-156.627731323242,1.18,3.00388103479939
"3189",3150,"PACIFIC","MHI","Maui",20.93378867,-156.2352792,2013,"8/9/13",203.7647208,"MHI",20.9326515197754,-156.211120605469,1.1,2.51500813084831
"3190",3151,"PACIFIC","MHI","Maui",20.85259795,-156.6644093,2013,"8/10/13",203.3355907,"MHI",20.8493385314941,-156.669403076172,1.15,0.633663023928415
"3191",3152,"PACIFIC","MHI","Maui",20.87630533,-156.6854686,2013,"8/10/13",203.3145314,"MHI",20.8909950256348,-156.711059570312,1.16,3.12382770168599
"3192",3153,"PACIFIC","MHI","Maui",20.83434929,-156.6509369,2013,"8/10/13",203.3490631,"MHI",20.8493385314941,-156.669403076172,1.15,2.54459691373917
"3193",3154,"PACIFIC","MHI","Maui",20.84659894,-156.6578298,2013,"8/10/13",203.3421702,"MHI",20.8493385314941,-156.669403076172,1.15,1.24200582773669
"3194",3155,"PACIFIC","MHI","Maui",20.82797066,-156.1005784,2013,"8/9/13",203.8994216,"MHI",20.8493385314941,-156.086135864258,1.08,2.81349143423679
"3195",3156,"PACIFIC","MHI","Maui",20.85533674,-156.1239459,2013,"8/9/13",203.8760541,"MHI",20.8909950256348,-156.127792358398,1.1,3.98957363810005
"3196",3157,"PACIFIC","MHI","Maui",20.86477267,-156.1407698,2013,"8/9/13",203.8592302,"MHI",20.8909950256348,-156.127792358398,1.1,3.21602862690161
"3197",3158,"PACIFIC","MHI","Maui",20.84505248,-156.1212544,2013,"8/9/13",203.8787456,"MHI",20.8493385314941,-156.086135864258,1.08,3.68446479741834
"3198",3159,"PACIFIC","MHI","Maui",20.81488634,-156.0631349,2013,"8/9/13",203.9368651,"MHI",NA,NA,NA,NA
"3199",3160,"PACIFIC","MHI","Maui",20.90755113,-156.2124664,2013,"8/9/13",203.7875336,"MHI",20.9326515197754,-156.211120605469,1.1,2.79766458839899
"3200",3161,"PACIFIC","MHI","Maui",20.91567035,-156.2173797,2013,"8/9/13",203.7826203,"MHI",20.9326515197754,-156.211120605469,1.1,1.99923026003819
"3201",3162,"PACIFIC","MHI","Maui",20.85979993,-156.6740951,2013,"8/10/13",203.3259049,"MHI",20.8493385314941,-156.669403076172,1.15,1.26270796529412
"3202",3163,"PACIFIC","MHI","Maui",20.88076718,-156.1786217,2013,"8/9/13",203.8213783,"MHI",20.8909950256348,-156.169448852539,1.09,1.4854200397526
"3203",3164,"PACIFIC","MHI","Maui",20.89574925,-156.1961997,2013,"8/9/13",203.8038003,"MHI",20.8909950256348,-156.169448852539,1.09,2.8319730325594
"3204",3165,"PACIFIC","MHI","Maui",20.85941219,-156.1404866,2013,"8/9/13",203.8595134,"MHI",20.8909950256348,-156.127792358398,1.1,3.75554125609814
