"","oasis_cells","oasis_cells_sum","scale","oasis_cell_percentage"
"17537",11,75,"Sub-region",14.6666666666667
"17538",12,75,"Sub-region",16
"17539",13,75,"Sub-region",17.3333333333333
"17540",16,75,"Sub-region",21.3333333333333
"17541",15,75,"Sub-region",20
"17542",8,75,"Sub-region",10.6666666666667
"17543",12,75,"Sub-region",16
"17544",13,75,"Sub-region",17.3333333333333
"17545",14,75,"Sub-region",18.6666666666667
"17546",11,75,"Sub-region",14.6666666666667
"17547",15,75,"Sub-region",20
"17548",10,75,"Sub-region",13.3333333333333
"17549",14,75,"Sub-region",18.6666666666667
"17550",12,75,"Sub-region",16
"17551",13,75,"Sub-region",17.3333333333333
"17552",15,75,"Sub-region",20
"17553",17,75,"Sub-region",22.6666666666667
"17554",18,75,"Sub-region",24
"17555",14,75,"Sub-region",18.6666666666667
"17556",10,75,"Sub-region",13.3333333333333
"17557",14,75,"Sub-region",18.6666666666667
"17558",10,75,"Sub-region",13.3333333333333
"17559",21,75,"Sub-region",28
"17560",16,75,"Sub-region",21.3333333333333
"17561",10,75,"Sub-region",13.3333333333333
"17562",13,75,"Sub-region",17.3333333333333
"17563",15,75,"Sub-region",20
"17564",14,75,"Sub-region",18.6666666666667
"17565",10,75,"Sub-region",13.3333333333333
"17566",10,75,"Sub-region",13.3333333333333
"17567",10,75,"Sub-region",13.3333333333333
"17568",14,75,"Sub-region",18.6666666666667
"17569",13,75,"Sub-region",17.3333333333333
"17570",15,75,"Sub-region",20
"17571",12,75,"Sub-region",16
"17572",13,75,"Sub-region",17.3333333333333
"17573",10,75,"Sub-region",13.3333333333333
"17574",13,75,"Sub-region",17.3333333333333
"17575",11,75,"Sub-region",14.6666666666667
"17576",10,75,"Sub-region",13.3333333333333
"17577",12,75,"Sub-region",16
"17578",9,75,"Sub-region",12
"17579",13,75,"Sub-region",17.3333333333333
"17580",15,75,"Sub-region",20
"17581",14,75,"Sub-region",18.6666666666667
"17582",14,75,"Sub-region",18.6666666666667
"17583",13,75,"Sub-region",17.3333333333333
"17584",12,75,"Sub-region",16
"17585",15,75,"Sub-region",20
"17586",11,75,"Sub-region",14.6666666666667
"17587",13,75,"Sub-region",17.3333333333333
"17588",15,75,"Sub-region",20
"17589",13,75,"Sub-region",17.3333333333333
"17590",14,75,"Sub-region",18.6666666666667
"17591",18,75,"Sub-region",24
"17592",13,75,"Sub-region",17.3333333333333
"17593",15,75,"Sub-region",20
"17594",16,75,"Sub-region",21.3333333333333
"17595",14,75,"Sub-region",18.6666666666667
"17596",13,75,"Sub-region",17.3333333333333
"17597",11,75,"Sub-region",14.6666666666667
"17598",12,75,"Sub-region",16
"17599",14,75,"Sub-region",18.6666666666667
"17600",12,75,"Sub-region",16
"17601",15,75,"Sub-region",20
"17602",7,75,"Sub-region",9.33333333333333
"17603",13,75,"Sub-region",17.3333333333333
"17604",11,75,"Sub-region",14.6666666666667
"17605",14,75,"Sub-region",18.6666666666667
"17606",13,75,"Sub-region",17.3333333333333
"17607",11,75,"Sub-region",14.6666666666667
"17608",14,75,"Sub-region",18.6666666666667
"17609",17,75,"Sub-region",22.6666666666667
"17610",13,75,"Sub-region",17.3333333333333
"17611",12,75,"Sub-region",16
"17612",9,75,"Sub-region",12
"17613",10,75,"Sub-region",13.3333333333333
"17614",11,75,"Sub-region",14.6666666666667
"17615",13,75,"Sub-region",17.3333333333333
"17616",18,75,"Sub-region",24
"17617",17,75,"Sub-region",22.6666666666667
"17618",14,75,"Sub-region",18.6666666666667
"17619",15,75,"Sub-region",20
"17620",13,75,"Sub-region",17.3333333333333
"17621",10,75,"Sub-region",13.3333333333333
"17622",18,75,"Sub-region",24
"17623",18,75,"Sub-region",24
"17624",10,75,"Sub-region",13.3333333333333
"17625",14,75,"Sub-region",18.6666666666667
"17626",19,75,"Sub-region",25.3333333333333
"17627",19,75,"Sub-region",25.3333333333333
"17628",13,75,"Sub-region",17.3333333333333
"17629",14,75,"Sub-region",18.6666666666667
"17630",15,75,"Sub-region",20
"17631",12,75,"Sub-region",16
"17632",18,75,"Sub-region",24
"17633",13,75,"Sub-region",17.3333333333333
"17634",13,75,"Sub-region",17.3333333333333
"17635",12,75,"Sub-region",16
"17636",10,75,"Sub-region",13.3333333333333
"17637",12,75,"Sub-region",16
"17638",15,75,"Sub-region",20
"17639",19,75,"Sub-region",25.3333333333333
"17640",14,75,"Sub-region",18.6666666666667
"17641",14,75,"Sub-region",18.6666666666667
"17642",13,75,"Sub-region",17.3333333333333
"17643",14,75,"Sub-region",18.6666666666667
"17644",16,75,"Sub-region",21.3333333333333
"17645",12,75,"Sub-region",16
"17646",13,75,"Sub-region",17.3333333333333
"17647",11,75,"Sub-region",14.6666666666667
"17648",17,75,"Sub-region",22.6666666666667
"17649",14,75,"Sub-region",18.6666666666667
"17650",13,75,"Sub-region",17.3333333333333
"17651",10,75,"Sub-region",13.3333333333333
"17652",10,75,"Sub-region",13.3333333333333
"17653",11,75,"Sub-region",14.6666666666667
"17654",17,75,"Sub-region",22.6666666666667
"17655",15,75,"Sub-region",20
"17656",13,75,"Sub-region",17.3333333333333
"17657",14,75,"Sub-region",18.6666666666667
"17658",12,75,"Sub-region",16
"17659",16,75,"Sub-region",21.3333333333333
"17660",9,75,"Sub-region",12
"17661",13,75,"Sub-region",17.3333333333333
"17662",11,75,"Sub-region",14.6666666666667
"17663",10,75,"Sub-region",13.3333333333333
"17664",11,75,"Sub-region",14.6666666666667
"17665",17,75,"Sub-region",22.6666666666667
"17666",12,75,"Sub-region",16
"17667",17,75,"Sub-region",22.6666666666667
"17668",13,75,"Sub-region",17.3333333333333
"17669",13,75,"Sub-region",17.3333333333333
"17670",14,75,"Sub-region",18.6666666666667
"17671",15,75,"Sub-region",20
"17672",16,75,"Sub-region",21.3333333333333
"17673",17,75,"Sub-region",22.6666666666667
"17674",14,75,"Sub-region",18.6666666666667
"17675",9,75,"Sub-region",12
"17676",12,75,"Sub-region",16
"17677",13,75,"Sub-region",17.3333333333333
"17678",11,75,"Sub-region",14.6666666666667
"17679",14,75,"Sub-region",18.6666666666667
"17680",15,75,"Sub-region",20
"17681",12,75,"Sub-region",16
"17682",15,75,"Sub-region",20
"17683",11,75,"Sub-region",14.6666666666667
"17684",13,75,"Sub-region",17.3333333333333
"17685",13,75,"Sub-region",17.3333333333333
"17686",13,75,"Sub-region",17.3333333333333
"17687",9,75,"Sub-region",12
"17688",14,75,"Sub-region",18.6666666666667
"17689",14,75,"Sub-region",18.6666666666667
"17690",15,75,"Sub-region",20
"17691",12,75,"Sub-region",16
"17692",16,75,"Sub-region",21.3333333333333
"17693",12,75,"Sub-region",16
"17694",13,75,"Sub-region",17.3333333333333
"17695",9,75,"Sub-region",12
"17696",15,75,"Sub-region",20
"17697",16,75,"Sub-region",21.3333333333333
"17698",13,75,"Sub-region",17.3333333333333
"17699",10,75,"Sub-region",13.3333333333333
"17700",12,75,"Sub-region",16
"17701",16,75,"Sub-region",21.3333333333333
"17702",14,75,"Sub-region",18.6666666666667
"17703",14,75,"Sub-region",18.6666666666667
"17704",14,75,"Sub-region",18.6666666666667
"17705",19,75,"Sub-region",25.3333333333333
"17706",16,75,"Sub-region",21.3333333333333
"17707",14,75,"Sub-region",18.6666666666667
"17708",15,75,"Sub-region",20
"17709",14,75,"Sub-region",18.6666666666667
"17710",11,75,"Sub-region",14.6666666666667
"17711",13,75,"Sub-region",17.3333333333333
"17712",16,75,"Sub-region",21.3333333333333
"17713",11,75,"Sub-region",14.6666666666667
"17714",14,75,"Sub-region",18.6666666666667
"17715",13,75,"Sub-region",17.3333333333333
"17716",11,75,"Sub-region",14.6666666666667
"17717",13,75,"Sub-region",17.3333333333333
"17718",12,75,"Sub-region",16
"17719",7,75,"Sub-region",9.33333333333333
"17720",14,75,"Sub-region",18.6666666666667
"17721",10,75,"Sub-region",13.3333333333333
"17722",13,75,"Sub-region",17.3333333333333
"17723",13,75,"Sub-region",17.3333333333333
"17724",14,75,"Sub-region",18.6666666666667
"17725",16,75,"Sub-region",21.3333333333333
"17726",9,75,"Sub-region",12
"17727",11,75,"Sub-region",14.6666666666667
"17728",15,75,"Sub-region",20
"17729",12,75,"Sub-region",16
"17730",13,75,"Sub-region",17.3333333333333
"17731",13,75,"Sub-region",17.3333333333333
"17732",17,75,"Sub-region",22.6666666666667
"17733",12,75,"Sub-region",16
"17734",14,75,"Sub-region",18.6666666666667
"17735",13,75,"Sub-region",17.3333333333333
"17736",12,75,"Sub-region",16
"17737",14,75,"Sub-region",18.6666666666667
"17738",13,75,"Sub-region",17.3333333333333
"17739",14,75,"Sub-region",18.6666666666667
"17740",11,75,"Sub-region",14.6666666666667
"17741",15,75,"Sub-region",20
"17742",14,75,"Sub-region",18.6666666666667
"17743",13,75,"Sub-region",17.3333333333333
"17744",11,75,"Sub-region",14.6666666666667
"17745",15,75,"Sub-region",20
"17746",13,75,"Sub-region",17.3333333333333
"17747",14,75,"Sub-region",18.6666666666667
"17748",13,75,"Sub-region",17.3333333333333
"17749",12,75,"Sub-region",16
"17750",16,75,"Sub-region",21.3333333333333
"17751",12,75,"Sub-region",16
"17752",15,75,"Sub-region",20
"17753",12,75,"Sub-region",16
"17754",16,75,"Sub-region",21.3333333333333
"17755",14,75,"Sub-region",18.6666666666667
"17756",13,75,"Sub-region",17.3333333333333
"17757",11,75,"Sub-region",14.6666666666667
"17758",11,75,"Sub-region",14.6666666666667
"17759",14,75,"Sub-region",18.6666666666667
"17760",15,75,"Sub-region",20
"17761",15,75,"Sub-region",20
"17762",12,75,"Sub-region",16
"17763",13,75,"Sub-region",17.3333333333333
"17764",12,75,"Sub-region",16
"17765",13,75,"Sub-region",17.3333333333333
"17766",12,75,"Sub-region",16
"17767",13,75,"Sub-region",17.3333333333333
"17768",14,75,"Sub-region",18.6666666666667
"17769",14,75,"Sub-region",18.6666666666667
"17770",15,75,"Sub-region",20
"17771",13,75,"Sub-region",17.3333333333333
"17772",12,75,"Sub-region",16
"17773",14,75,"Sub-region",18.6666666666667
"17774",14,75,"Sub-region",18.6666666666667
"17775",10,75,"Sub-region",13.3333333333333
"17776",17,75,"Sub-region",22.6666666666667
"17777",13,75,"Sub-region",17.3333333333333
"17778",17,75,"Sub-region",22.6666666666667
"17779",14,75,"Sub-region",18.6666666666667
"17780",11,75,"Sub-region",14.6666666666667
"17781",17,75,"Sub-region",22.6666666666667
"17782",16,75,"Sub-region",21.3333333333333
"17783",18,75,"Sub-region",24
"17784",12,75,"Sub-region",16
"17785",13,75,"Sub-region",17.3333333333333
"17786",10,75,"Sub-region",13.3333333333333
"17787",11,75,"Sub-region",14.6666666666667
"17788",15,75,"Sub-region",20
"17789",12,75,"Sub-region",16
"17790",13,75,"Sub-region",17.3333333333333
"17791",12,75,"Sub-region",16
"17792",12,75,"Sub-region",16
"17793",15,75,"Sub-region",20
"17794",15,75,"Sub-region",20
"17795",12,75,"Sub-region",16
"17796",17,75,"Sub-region",22.6666666666667
"17797",14,75,"Sub-region",18.6666666666667
"17798",13,75,"Sub-region",17.3333333333333
"17799",12,75,"Sub-region",16
"17800",15,75,"Sub-region",20
"17801",15,75,"Sub-region",20
"17802",14,75,"Sub-region",18.6666666666667
"17803",14,75,"Sub-region",18.6666666666667
"17804",11,75,"Sub-region",14.6666666666667
"17805",13,75,"Sub-region",17.3333333333333
"17806",15,75,"Sub-region",20
"17807",10,75,"Sub-region",13.3333333333333
"17808",15,75,"Sub-region",20
"17809",14,75,"Sub-region",18.6666666666667
"17810",15,75,"Sub-region",20
"17811",13,75,"Sub-region",17.3333333333333
"17812",12,75,"Sub-region",16
"17813",13,75,"Sub-region",17.3333333333333
"17814",14,75,"Sub-region",18.6666666666667
"17815",9,75,"Sub-region",12
"17816",17,75,"Sub-region",22.6666666666667
"17817",10,75,"Sub-region",13.3333333333333
"17818",14,75,"Sub-region",18.6666666666667
"17819",17,75,"Sub-region",22.6666666666667
"17820",14,75,"Sub-region",18.6666666666667
"17821",13,75,"Sub-region",17.3333333333333
"17822",15,75,"Sub-region",20
"17823",13,75,"Sub-region",17.3333333333333
"17824",17,75,"Sub-region",22.6666666666667
"17825",15,75,"Sub-region",20
"17826",10,75,"Sub-region",13.3333333333333
"17827",16,75,"Sub-region",21.3333333333333
"17828",13,75,"Sub-region",17.3333333333333
"17829",15,75,"Sub-region",20
"17830",16,75,"Sub-region",21.3333333333333
"17831",16,75,"Sub-region",21.3333333333333
"17832",15,75,"Sub-region",20
"17833",14,75,"Sub-region",18.6666666666667
"17834",15,75,"Sub-region",20
"17835",12,75,"Sub-region",16
"17836",13,75,"Sub-region",17.3333333333333
"17837",16,75,"Sub-region",21.3333333333333
"17838",12,75,"Sub-region",16
"17839",11,75,"Sub-region",14.6666666666667
"17840",12,75,"Sub-region",16
"17841",14,75,"Sub-region",18.6666666666667
"17842",10,75,"Sub-region",13.3333333333333
"17843",16,75,"Sub-region",21.3333333333333
"17844",13,75,"Sub-region",17.3333333333333
"17845",17,75,"Sub-region",22.6666666666667
"17846",16,75,"Sub-region",21.3333333333333
"17847",15,75,"Sub-region",20
"17848",14,75,"Sub-region",18.6666666666667
"17849",13,75,"Sub-region",17.3333333333333
"17850",13,75,"Sub-region",17.3333333333333
"17851",13,75,"Sub-region",17.3333333333333
"17852",13,75,"Sub-region",17.3333333333333
"17853",16,75,"Sub-region",21.3333333333333
"17854",16,75,"Sub-region",21.3333333333333
"17855",14,75,"Sub-region",18.6666666666667
"17856",14,75,"Sub-region",18.6666666666667
"17857",16,75,"Sub-region",21.3333333333333
"17858",14,75,"Sub-region",18.6666666666667
"17859",11,75,"Sub-region",14.6666666666667
"17860",13,75,"Sub-region",17.3333333333333
"17861",13,75,"Sub-region",17.3333333333333
"17862",11,75,"Sub-region",14.6666666666667
"17863",12,75,"Sub-region",16
"17864",17,75,"Sub-region",22.6666666666667
"17865",12,75,"Sub-region",16
"17866",14,75,"Sub-region",18.6666666666667
"17867",18,75,"Sub-region",24
"17868",14,75,"Sub-region",18.6666666666667
"17869",15,75,"Sub-region",20
"17870",13,75,"Sub-region",17.3333333333333
"17871",12,75,"Sub-region",16
"17872",10,75,"Sub-region",13.3333333333333
"17873",13,75,"Sub-region",17.3333333333333
"17874",15,75,"Sub-region",20
"17875",13,75,"Sub-region",17.3333333333333
"17876",14,75,"Sub-region",18.6666666666667
"17877",16,75,"Sub-region",21.3333333333333
"17878",15,75,"Sub-region",20
"17879",13,75,"Sub-region",17.3333333333333
"17880",14,75,"Sub-region",18.6666666666667
"17881",13,75,"Sub-region",17.3333333333333
"17882",13,75,"Sub-region",17.3333333333333
"17883",12,75,"Sub-region",16
"17884",14,75,"Sub-region",18.6666666666667
"17885",13,75,"Sub-region",17.3333333333333
"17886",13,75,"Sub-region",17.3333333333333
"17887",16,75,"Sub-region",21.3333333333333
"17888",16,75,"Sub-region",21.3333333333333
"17889",11,75,"Sub-region",14.6666666666667
"17890",14,75,"Sub-region",18.6666666666667
"17891",15,75,"Sub-region",20
"17892",9,75,"Sub-region",12
"17893",17,75,"Sub-region",22.6666666666667
"17894",11,75,"Sub-region",14.6666666666667
"17895",15,75,"Sub-region",20
"17896",17,75,"Sub-region",22.6666666666667
"17897",12,75,"Sub-region",16
"17898",11,75,"Sub-region",14.6666666666667
"17899",13,75,"Sub-region",17.3333333333333
"17900",17,75,"Sub-region",22.6666666666667
"17901",11,75,"Sub-region",14.6666666666667
"17902",12,75,"Sub-region",16
"17903",14,75,"Sub-region",18.6666666666667
"17904",10,75,"Sub-region",13.3333333333333
"17905",11,75,"Sub-region",14.6666666666667
"17906",11,75,"Sub-region",14.6666666666667
"17907",15,75,"Sub-region",20
"17908",8,75,"Sub-region",10.6666666666667
"17909",13,75,"Sub-region",17.3333333333333
"17910",12,75,"Sub-region",16
"17911",14,75,"Sub-region",18.6666666666667
"17912",18,75,"Sub-region",24
"17913",15,75,"Sub-region",20
"17914",13,75,"Sub-region",17.3333333333333
"17915",12,75,"Sub-region",16
"17916",11,75,"Sub-region",14.6666666666667
"17917",10,75,"Sub-region",13.3333333333333
"17918",11,75,"Sub-region",14.6666666666667
"17919",12,75,"Sub-region",16
"17920",15,75,"Sub-region",20
"17921",12,75,"Sub-region",16
"17922",10,75,"Sub-region",13.3333333333333
"17923",13,75,"Sub-region",17.3333333333333
"17924",15,75,"Sub-region",20
"17925",13,75,"Sub-region",17.3333333333333
"17926",10,75,"Sub-region",13.3333333333333
"17927",13,75,"Sub-region",17.3333333333333
"17928",12,75,"Sub-region",16
"17929",11,75,"Sub-region",14.6666666666667
"17930",15,75,"Sub-region",20
"17931",15,75,"Sub-region",20
"17932",11,75,"Sub-region",14.6666666666667
"17933",12,75,"Sub-region",16
"17934",13,75,"Sub-region",17.3333333333333
"17935",11,75,"Sub-region",14.6666666666667
"17936",14,75,"Sub-region",18.6666666666667
"17937",16,75,"Sub-region",21.3333333333333
"17938",16,75,"Sub-region",21.3333333333333
"17939",14,75,"Sub-region",18.6666666666667
"17940",13,75,"Sub-region",17.3333333333333
"17941",12,75,"Sub-region",16
"17942",13,75,"Sub-region",17.3333333333333
"17943",13,75,"Sub-region",17.3333333333333
"17944",11,75,"Sub-region",14.6666666666667
"17945",16,75,"Sub-region",21.3333333333333
"17946",14,75,"Sub-region",18.6666666666667
"17947",15,75,"Sub-region",20
"17948",13,75,"Sub-region",17.3333333333333
"17949",17,75,"Sub-region",22.6666666666667
"17950",14,75,"Sub-region",18.6666666666667
"17951",13,75,"Sub-region",17.3333333333333
"17952",16,75,"Sub-region",21.3333333333333
"17953",16,75,"Sub-region",21.3333333333333
"17954",16,75,"Sub-region",21.3333333333333
"17955",13,75,"Sub-region",17.3333333333333
"17956",14,75,"Sub-region",18.6666666666667
"17957",13,75,"Sub-region",17.3333333333333
"17958",13,75,"Sub-region",17.3333333333333
"17959",9,75,"Sub-region",12
"17960",11,75,"Sub-region",14.6666666666667
"17961",11,75,"Sub-region",14.6666666666667
"17962",14,75,"Sub-region",18.6666666666667
"17963",14,75,"Sub-region",18.6666666666667
"17964",13,75,"Sub-region",17.3333333333333
"17965",16,75,"Sub-region",21.3333333333333
"17966",15,75,"Sub-region",20
"17967",8,75,"Sub-region",10.6666666666667
"17968",10,75,"Sub-region",13.3333333333333
"17969",11,75,"Sub-region",14.6666666666667
"17970",13,75,"Sub-region",17.3333333333333
"17971",17,75,"Sub-region",22.6666666666667
"17972",16,75,"Sub-region",21.3333333333333
"17973",20,75,"Sub-region",26.6666666666667
"17974",10,75,"Sub-region",13.3333333333333
"17975",16,75,"Sub-region",21.3333333333333
"17976",13,75,"Sub-region",17.3333333333333
"17977",13,75,"Sub-region",17.3333333333333
"17978",13,75,"Sub-region",17.3333333333333
"17979",14,75,"Sub-region",18.6666666666667
"17980",17,75,"Sub-region",22.6666666666667
"17981",9,75,"Sub-region",12
"17982",16,75,"Sub-region",21.3333333333333
"17983",14,75,"Sub-region",18.6666666666667
"17984",12,75,"Sub-region",16
"17985",15,75,"Sub-region",20
"17986",11,75,"Sub-region",14.6666666666667
"17987",14,75,"Sub-region",18.6666666666667
"17988",11,75,"Sub-region",14.6666666666667
"17989",15,75,"Sub-region",20
"17990",11,75,"Sub-region",14.6666666666667
"17991",15,75,"Sub-region",20
"17992",11,75,"Sub-region",14.6666666666667
"17993",15,75,"Sub-region",20
"17994",12,75,"Sub-region",16
"17995",13,75,"Sub-region",17.3333333333333
"17996",9,75,"Sub-region",12
"17997",12,75,"Sub-region",16
"17998",18,75,"Sub-region",24
"17999",14,75,"Sub-region",18.6666666666667
"18000",16,75,"Sub-region",21.3333333333333
"18001",11,75,"Sub-region",14.6666666666667
"18002",16,75,"Sub-region",21.3333333333333
"18003",13,75,"Sub-region",17.3333333333333
"18004",12,75,"Sub-region",16
"18005",12,75,"Sub-region",16
"18006",14,75,"Sub-region",18.6666666666667
"18007",12,75,"Sub-region",16
"18008",13,75,"Sub-region",17.3333333333333
"18009",16,75,"Sub-region",21.3333333333333
"18010",13,75,"Sub-region",17.3333333333333
"18011",14,75,"Sub-region",18.6666666666667
"18012",13,75,"Sub-region",17.3333333333333
"18013",12,75,"Sub-region",16
"18014",14,75,"Sub-region",18.6666666666667
"18015",15,75,"Sub-region",20
"18016",13,75,"Sub-region",17.3333333333333
"18017",14,75,"Sub-region",18.6666666666667
"18018",14,75,"Sub-region",18.6666666666667
"18019",12,75,"Sub-region",16
"18020",14,75,"Sub-region",18.6666666666667
"18021",15,75,"Sub-region",20
"18022",17,75,"Sub-region",22.6666666666667
"18023",12,75,"Sub-region",16
"18024",12,75,"Sub-region",16
"18025",12,75,"Sub-region",16
"18026",13,75,"Sub-region",17.3333333333333
"18027",15,75,"Sub-region",20
"18028",15,75,"Sub-region",20
"18029",12,75,"Sub-region",16
"18030",13,75,"Sub-region",17.3333333333333
"18031",12,75,"Sub-region",16
"18032",13,75,"Sub-region",17.3333333333333
"18033",12,75,"Sub-region",16
"18034",12,75,"Sub-region",16
"18035",10,75,"Sub-region",13.3333333333333
"18036",16,75,"Sub-region",21.3333333333333
"18037",10,75,"Sub-region",13.3333333333333
"18038",14,75,"Sub-region",18.6666666666667
"18039",9,75,"Sub-region",12
"18040",12,75,"Sub-region",16
"18041",12,75,"Sub-region",16
"18042",11,75,"Sub-region",14.6666666666667
"18043",15,75,"Sub-region",20
"18044",12,75,"Sub-region",16
"18045",13,75,"Sub-region",17.3333333333333
"18046",15,75,"Sub-region",20
"18047",12,75,"Sub-region",16
"18048",15,75,"Sub-region",20
"18049",11,75,"Sub-region",14.6666666666667
"18050",16,75,"Sub-region",21.3333333333333
"18051",13,75,"Sub-region",17.3333333333333
"18052",10,75,"Sub-region",13.3333333333333
"18053",15,75,"Sub-region",20
"18054",12,75,"Sub-region",16
"18055",12,75,"Sub-region",16
"18056",11,75,"Sub-region",14.6666666666667
"18057",14,75,"Sub-region",18.6666666666667
"18058",14,75,"Sub-region",18.6666666666667
"18059",15,75,"Sub-region",20
"18060",11,75,"Sub-region",14.6666666666667
"18061",15,75,"Sub-region",20
"18062",16,75,"Sub-region",21.3333333333333
"18063",14,75,"Sub-region",18.6666666666667
"18064",15,75,"Sub-region",20
"18065",17,75,"Sub-region",22.6666666666667
"18066",12,75,"Sub-region",16
"18067",11,75,"Sub-region",14.6666666666667
"18068",15,75,"Sub-region",20
"18069",10,75,"Sub-region",13.3333333333333
"18070",14,75,"Sub-region",18.6666666666667
"18071",10,75,"Sub-region",13.3333333333333
"18072",16,75,"Sub-region",21.3333333333333
"18073",11,75,"Sub-region",14.6666666666667
"18074",12,75,"Sub-region",16
"18075",15,75,"Sub-region",20
"18076",16,75,"Sub-region",21.3333333333333
"18077",12,75,"Sub-region",16
"18078",13,75,"Sub-region",17.3333333333333
"18079",15,75,"Sub-region",20
"18080",14,75,"Sub-region",18.6666666666667
"18081",10,75,"Sub-region",13.3333333333333
"18082",15,75,"Sub-region",20
"18083",14,75,"Sub-region",18.6666666666667
"18084",13,75,"Sub-region",17.3333333333333
"18085",13,75,"Sub-region",17.3333333333333
"18086",16,75,"Sub-region",21.3333333333333
"18087",13,75,"Sub-region",17.3333333333333
"18088",18,75,"Sub-region",24
"18089",16,75,"Sub-region",21.3333333333333
"18090",13,75,"Sub-region",17.3333333333333
"18091",11,75,"Sub-region",14.6666666666667
"18092",12,75,"Sub-region",16
"18093",15,75,"Sub-region",20
"18094",11,75,"Sub-region",14.6666666666667
"18095",9,75,"Sub-region",12
"18096",11,75,"Sub-region",14.6666666666667
"18097",11,75,"Sub-region",14.6666666666667
"18098",15,75,"Sub-region",20
"18099",12,75,"Sub-region",16
"18100",17,75,"Sub-region",22.6666666666667
"18101",13,75,"Sub-region",17.3333333333333
"18102",14,75,"Sub-region",18.6666666666667
"18103",19,75,"Sub-region",25.3333333333333
"18104",16,75,"Sub-region",21.3333333333333
"18105",15,75,"Sub-region",20
"18106",18,75,"Sub-region",24
"18107",16,75,"Sub-region",21.3333333333333
"18108",11,75,"Sub-region",14.6666666666667
"18109",15,75,"Sub-region",20
"18110",11,75,"Sub-region",14.6666666666667
"18111",13,75,"Sub-region",17.3333333333333
"18112",17,75,"Sub-region",22.6666666666667
"18113",15,75,"Sub-region",20
"18114",13,75,"Sub-region",17.3333333333333
"18115",16,75,"Sub-region",21.3333333333333
"18116",16,75,"Sub-region",21.3333333333333
"18117",13,75,"Sub-region",17.3333333333333
"18118",13,75,"Sub-region",17.3333333333333
"18119",11,75,"Sub-region",14.6666666666667
"18120",14,75,"Sub-region",18.6666666666667
"18121",14,75,"Sub-region",18.6666666666667
"18122",15,75,"Sub-region",20
"18123",11,75,"Sub-region",14.6666666666667
"18124",13,75,"Sub-region",17.3333333333333
"18125",12,75,"Sub-region",16
"18126",15,75,"Sub-region",20
"18127",14,75,"Sub-region",18.6666666666667
"18128",14,75,"Sub-region",18.6666666666667
"18129",14,75,"Sub-region",18.6666666666667
"18130",18,75,"Sub-region",24
"18131",12,75,"Sub-region",16
"18132",13,75,"Sub-region",17.3333333333333
"18133",14,75,"Sub-region",18.6666666666667
"18134",14,75,"Sub-region",18.6666666666667
"18135",11,75,"Sub-region",14.6666666666667
"18136",16,75,"Sub-region",21.3333333333333
"18137",9,75,"Sub-region",12
"18138",14,75,"Sub-region",18.6666666666667
"18139",15,75,"Sub-region",20
"18140",20,75,"Sub-region",26.6666666666667
"18141",15,75,"Sub-region",20
"18142",16,75,"Sub-region",21.3333333333333
"18143",9,75,"Sub-region",12
"18144",14,75,"Sub-region",18.6666666666667
"18145",12,75,"Sub-region",16
"18146",13,75,"Sub-region",17.3333333333333
"18147",17,75,"Sub-region",22.6666666666667
"18148",11,75,"Sub-region",14.6666666666667
"18149",16,75,"Sub-region",21.3333333333333
"18150",15,75,"Sub-region",20
"18151",12,75,"Sub-region",16
"18152",15,75,"Sub-region",20
"18153",12,75,"Sub-region",16
"18154",12,75,"Sub-region",16
"18155",13,75,"Sub-region",17.3333333333333
"18156",14,75,"Sub-region",18.6666666666667
"18157",13,75,"Sub-region",17.3333333333333
"18158",15,75,"Sub-region",20
"18159",13,75,"Sub-region",17.3333333333333
"18160",14,75,"Sub-region",18.6666666666667
"18161",13,75,"Sub-region",17.3333333333333
"18162",13,75,"Sub-region",17.3333333333333
"18163",10,75,"Sub-region",13.3333333333333
"18164",14,75,"Sub-region",18.6666666666667
"18165",15,75,"Sub-region",20
"18166",14,75,"Sub-region",18.6666666666667
"18167",12,75,"Sub-region",16
"18168",17,75,"Sub-region",22.6666666666667
"18169",12,75,"Sub-region",16
"18170",14,75,"Sub-region",18.6666666666667
"18171",11,75,"Sub-region",14.6666666666667
"18172",17,75,"Sub-region",22.6666666666667
"18173",17,75,"Sub-region",22.6666666666667
"18174",12,75,"Sub-region",16
"18175",10,75,"Sub-region",13.3333333333333
"18176",12,75,"Sub-region",16
"18177",17,75,"Sub-region",22.6666666666667
"18178",15,75,"Sub-region",20
"18179",14,75,"Sub-region",18.6666666666667
"18180",10,75,"Sub-region",13.3333333333333
"18181",16,75,"Sub-region",21.3333333333333
"18182",15,75,"Sub-region",20
"18183",13,75,"Sub-region",17.3333333333333
"18184",14,75,"Sub-region",18.6666666666667
"18185",13,75,"Sub-region",17.3333333333333
"18186",13,75,"Sub-region",17.3333333333333
"18187",16,75,"Sub-region",21.3333333333333
"18188",15,75,"Sub-region",20
"18189",14,75,"Sub-region",18.6666666666667
"18190",9,75,"Sub-region",12
"18191",12,75,"Sub-region",16
"18192",15,75,"Sub-region",20
"18193",15,75,"Sub-region",20
"18194",17,75,"Sub-region",22.6666666666667
"18195",12,75,"Sub-region",16
"18196",14,75,"Sub-region",18.6666666666667
"18197",8,75,"Sub-region",10.6666666666667
"18198",14,75,"Sub-region",18.6666666666667
"18199",14,75,"Sub-region",18.6666666666667
